landmark_0_dim_0,landmark_0_dim_1,landmark_0_dim_2,landmark_1_dim_0,landmark_1_dim_1,landmark_1_dim_2,landmark_2_dim_0,landmark_2_dim_1,landmark_2_dim_2,landmark_3_dim_0,landmark_3_dim_1,landmark_3_dim_2,landmark_4_dim_0,landmark_4_dim_1,landmark_4_dim_2,landmark_5_dim_0,landmark_5_dim_1,landmark_5_dim_2,landmark_6_dim_0,landmark_6_dim_1,landmark_6_dim_2,landmark_7_dim_0,landmark_7_dim_1,landmark_7_dim_2,landmark_8_dim_0,landmark_8_dim_1,landmark_8_dim_2,landmark_9_dim_0,landmark_9_dim_1,landmark_9_dim_2,landmark_10_dim_0,landmark_10_dim_1,landmark_10_dim_2,landmark_11_dim_0,landmark_11_dim_1,landmark_11_dim_2,landmark_12_dim_0,landmark_12_dim_1,landmark_12_dim_2,landmark_13_dim_0,landmark_13_dim_1,landmark_13_dim_2,landmark_14_dim_0,landmark_14_dim_1,landmark_14_dim_2,landmark_15_dim_0,landmark_15_dim_1,landmark_15_dim_2,landmark_16_dim_0,landmark_16_dim_1,landmark_16_dim_2,landmark_17_dim_0,landmark_17_dim_1,landmark_17_dim_2,landmark_18_dim_0,landmark_18_dim_1,landmark_18_dim_2,landmark_19_dim_0,landmark_19_dim_1,landmark_19_dim_2,landmark_20_dim_0,landmark_20_dim_1,landmark_20_dim_2
0.647342574408291,0.6362889674437677,0.6897537212171887,0.509698355281788,0.6630218124454778,0.4055231800283242,0.6377797773915669,0.5680255231252963,0.7374348029518298,0.7191767920763138,0.5904179400914045,0.4036364907392958,0.5261368146974803,0.7166739250945812,0.4361866715087523,0.45382121091673194,0.7235175122835436,0.7778837004746462,0.5607748540063561,0.644836532758281,0.8728556824918293,0.8727717810879847,0.553751387231715,0.8049939375085451,0.6969720264034294,0.8877422466751901,0.6388067848555483,0.7873534340077808,0.7840685648074355,0.6487164338165381,0.797815057148654,0.5305201666534982,0.46112651814511446,0.6125818723276582,0.8718153283167924,0.6503723041012643,0.7176295693234636,0.7120812279539377,0.46628643363476524,0.5951484411886052,0.7534694864609375,0.8859950492903632,0.4840088691485131,0.6052209451695582,0.4475468999013647,0.521188229824628,0.5883796716630751,0.6703216239761752,0.5152834411195405,0.5137813305893428,0.788914989570102,0.8813208314734406,0.5618064838757282,0.7439960093178402,0.5290402306789603,0.863976127482816,0.7364511800826992,0.801338427318785,0.4246770215995824,0.6992529841203123,0.6638061656791912,0.546498453455766,0.5312149925286591
0.690012401158485,0.7532428175036125,0.4165863785175945,0.6837007909618522,0.48522976447331434,0.4701813656930503,0.7115597440473422,0.5554350586087365,0.620440116567432,0.5799994047198864,0.724168160076262,0.6350598830332345,0.8817293310189738,0.5761913795532327,0.7701421701314176,0.5286462837915222,0.6543765463130735,0.6762848759509785,0.5645546405313662,0.6358902644563146,0.5396393189492461,0.403000390836991,0.5078241508189394,0.7500320862466003,0.7854815122426886,0.54010143356946,0.604021499409036,0.41868283006930557,0.5185314505488403,0.7896096416861496,0.7029931351325287,0.5028852609771857,0.5287209975612162,0.8084010114947802,0.5045421014724505,0.5670788629235657,0.7321793458273222,0.6805561928540393,0.6304351026169072,0.8498705454898722,0.5098552313575259,0.7707099454315,0.4795319203090917,0.7078669167410726,0.8353117817056566,0.628950892739069,0.7621472535956645,0.8101966764994941,0.4680132124388014,0.7529134476410551,0.8599205119943382,0.6881853049277722,0.49306112226437804,0.4634712657944715,0.529867665233374,0.4517566345083413,0.6566970357925237,0.4348523413533673,0.5117023123181133,0.6199552219561072,0.6369573752010107,0.6826992425734822,0.7528074813753634
0.4236143198327338,0.44031047608789164,0.4304295759023904,0.6115751577324552,0.4209239724414672,0.7730406334156632,0.511500090519239,0.8696062466449794,0.6432018775485557,0.6231628762211008,0.7902693463197501,0.7565769919464955,0.7036545204740714,0.867573353125185,0.6111296304935385,0.8042658378861433,0.5900464728729093,0.8191728371480524,0.5297373144829843,0.5446335364180163,0.738934767008727,0.5063566474758983,0.5145770935127144,0.5526312145087073,0.739464384830188,0.8446940462116159,0.7372838255634934,0.8139071221720626,0.6717802948472349,0.43446161067257266,0.45023310575425035,0.6771959891834578,0.5639004843210549,0.5102840368184713,0.6331284636513104,0.7332483704521509,0.5924959738679292,0.8012711285786709,0.7692616232856968,0.7674574410797834,0.8925948448386942,0.5476149886858175,0.7223627931704476,0.8277391700801568,0.6897622169569555,0.7947510880576963,0.6072260929199562,0.6952456728274024,0.42783319640216416,0.8928838029124067,0.8000092407242086,0.8344045358157248,0.747147139071473,0.49302501640434976,0.41551422120901615,0.8323283038680068,0.5981653268680616,0.5319324380199599,0.6808364794194722,0.6104492612378597,0.7258329978437785,0.6418966165272568,0.7486165702201353
0.8267116347545715,0.49777850547789454,0.5647164402827434,0.6184077932853195,0.8810292240138191,0.5826668067737426,0.5905499247963149,0.7267362614797805,0.6095998549449746,0.8756118728198026,0.847234380237722,0.6567043888878366,0.722387616973925,0.4290152809418103,0.7478652640161991,0.7536004364745161,0.5795996478216041,0.5098414418126364,0.8575392009085083,0.6133524504025638,0.7268530524008554,0.416664397488128,0.6070335832884182,0.8086294055069401,0.5937880002003575,0.7015805800684385,0.5049279002422697,0.6082628244197799,0.8638188590265934,0.6832258748505187,0.8509657295464658,0.8510096497447717,0.8720739002122397,0.8476958300400527,0.40164056450515034,0.8670074457907985,0.4687297195426882,0.4199631255555753,0.42769426728902643,0.5744580975882168,0.7104020426343969,0.6011555982594987,0.41277714232468976,0.6382413170873573,0.6210653711351901,0.7784246327508235,0.5398064492127193,0.5087655868971837,0.5279694788383131,0.551869911314924,0.6995824366835832,0.6357627427260399,0.568447282589529,0.5871570791418392,0.585461830079488,0.8862033473551587,0.5164984940264763,0.8090307801361294,0.7541054187940935,0.4027850028017753,0.896588109062744,0.7782196853167869,0.7412247931753957
0.6026623538383187,0.6776015444571448,0.5266354478337352,0.41774170257284876,0.8180108292229864,0.8482422468405859,0.48123531830711996,0.7935280479228666,0.7705763366428293,0.48918750096804525,0.6109144012873969,0.6113789604170516,0.7799821291526243,0.8188304528880277,0.4473875606956855,0.6814846174521014,0.7808742484644426,0.7930952970325793,0.4739967622152045,0.662752571575397,0.8287793531813514,0.5592592882926422,0.6125584494558987,0.8021792556681662,0.44465976059188117,0.8297466449444891,0.5555783583654046,0.4007251582955636,0.5170795725281792,0.44475032044775326,0.4461924534981221,0.7464178670712958,0.5069881678195325,0.8673711814884912,0.658222273295652,0.6300491289774592,0.6171417591100758,0.746293819835816,0.6261313812618042,0.46430017811259594,0.8400860903203783,0.6141976744628294,0.43700228784975126,0.6646829937488805,0.7236734292278517,0.5377912320788794,0.8001702038369212,0.7348879230186819,0.7251705846322167,0.6104124764338972,0.8809576507056439,0.5370945839746238,0.6888527505077263,0.5545275787363089,0.772402376485777,0.42389574193506074,0.42294693393752464,0.8054304847593957,0.6171340805318355,0.5705900273001778,0.7037634310876693,0.7509496719344868,0.5006006734222033
0.4927156207023658,0.8790753738799408,0.6948321531922848,0.5950582386471341,0.8007208473347532,0.6625794793889586,0.5208314051872907,0.5033676528207869,0.5984296330849108,0.8299479301299398,0.4307239580221295,0.5092630003773816,0.8465759094262957,0.4608672844846253,0.7148128591320841,0.5067556840605125,0.7029334237559441,0.5915520834221161,0.45083844821549596,0.6912375337770532,0.741521373542293,0.7401363094829014,0.7185172045363548,0.6501123904677729,0.6597363084296628,0.7178200549039798,0.7451296808733205,0.7274383694156925,0.693472782456726,0.4779194924020592,0.5053082692464309,0.5301120105176742,0.8598308285437511,0.7796975458984833,0.6764334097684391,0.5260284642720234,0.4554457616220856,0.8493796129899873,0.8463330079114586,0.4553477978478458,0.7986083330482481,0.6233225346549564,0.5619834664152701,0.7695522681043536,0.7071647705303653,0.7900150537966687,0.43716443031646857,0.5592935099787282,0.5596584252083678,0.5648765461438827,0.6512399363219028,0.5415069015404737,0.6221918050437598,0.583888796557708,0.7676480240102557,0.701750397837525,0.7268147161586578,0.5052919470413222,0.5627510826634448,0.41058272380603716,0.45418735364658497,0.5325271159944437,0.43273186065101055
0.7013162001773512,0.8990650579619126,0.4504076070326943,0.8106151063346325,0.4594081236325736,0.7349570093982181,0.7215788015295086,0.8513584674055996,0.4569728068402562,0.5577222330409489,0.4453898801773429,0.6036916629022169,0.8557965867787225,0.7907615755309281,0.7614500502226595,0.666513752431351,0.8417428711677615,0.6247208991206642,0.47484283355031914,0.8187926115603896,0.5398191640258634,0.42681677051222405,0.4630190153343957,0.7045294580970741,0.7035409819605862,0.5300915855410173,0.7635900739729895,0.7868200776997671,0.8602513130668091,0.6924687493391185,0.7897116820737864,0.7765498398858168,0.5289045242335965,0.5551129639688297,0.6392411978764357,0.40951948376462427,0.5486988865788618,0.636941436672119,0.4540346476405719,0.46313794388756274,0.6316183678686706,0.7654825157929657,0.8168744654603416,0.6731569487523743,0.6373744937733656,0.5921402842298776,0.49647449621880313,0.4732810014071824,0.7959482258309041,0.6325033161061682,0.7951601227398774,0.7520415179503148,0.49694795719168944,0.6551536321056128,0.6220083152113404,0.6119367530453483,0.6712855246019069,0.891040950537719,0.8064502988353727,0.8518562158151959,0.4148197915880188,0.470168183396253,0.44238183011228177
0.5316155025326383,0.6209462459833253,0.7210266238279448,0.6504156331433011,0.8515919574565699,0.8699279794469319,0.4817604755987295,0.8264564601323925,0.6408611020066506,0.6266647356586922,0.7924696742422841,0.4465702545224383,0.8412465637095733,0.7354316772738074,0.837630803828999,0.8972387888538114,0.6590022261786267,0.4466310989544645,0.4832619314654433,0.561809121277155,0.4517764710673548,0.8076709130688849,0.5484339255163843,0.8879430940099327,0.7512957159659279,0.48671518512777884,0.6380213234719702,0.6334421108166606,0.646255829166817,0.6678455853214678,0.41558654115886545,0.7431505628718118,0.6435958876442216,0.7954826994343496,0.8076747866302153,0.5152675609958588,0.4242114732133889,0.7516169280561613,0.8888813942319371,0.6233289932904506,0.5298064047967979,0.4783359472917405,0.5437227986952926,0.5639597756857249,0.6119373717172323,0.7277035616072933,0.5365815280401136,0.425488381734338,0.5866393057863598,0.8278148080795379,0.6491757554259419,0.882391878872705,0.6518107655443659,0.537949408460924,0.4966569986226073,0.7472622483927882,0.6681906428887182,0.7019994644977208,0.7775633946670656,0.7629517321324465,0.4216816500841135,0.8012859526475141,0.6663516535258558
0.5958542654073864,0.6687597131340353,0.7062257242286625,0.4747531549368985,0.6087076976632225,0.5677931050940919,0.5752044724090193,0.44566746920365413,0.4799217440001152,0.4809160337931107,0.5866123716108239,0.8472457724373958,0.5030136859604714,0.6080962538374023,0.5558047076495689,0.7936916562756691,0.4250632161604081,0.4982716977679452,0.5053207711773973,0.8964814001566157,0.6853875089831518,0.46947913219175913,0.5360995696382828,0.48391104706146215,0.462302284809724,0.7985910142039463,0.6478763143301774,0.7156050684243906,0.565625623495998,0.6768475430336647,0.5287845162618485,0.5540181374641174,0.7261189721833665,0.47517506295961515,0.708610929583731,0.8261174082115637,0.46021161309038455,0.8487306402849895,0.4397228401494475,0.5744546134779365,0.7052546576189973,0.6797073800592685,0.44819553624721675,0.7994565838929266,0.8865766465726264,0.49061414459188507,0.8475654849077314,0.6784047210558752,0.8679668856226637,0.4880429792083806,0.7960106965897122,0.4298907877226656,0.8415982234013633,0.7370797110998168,0.585127391961215,0.4952334117489251,0.8082665492836024,0.7016206606974058,0.5802079264740008,0.6219179124012582,0.8132713280361883,0.5694635966784338,0.44481633905496437
0.8556410861017364,0.5936718698290173,0.5741937555576068,0.5021998094379697,0.8487112856141728,0.508752666843917,0.7183364340006919,0.8403825058040515,0.4174568073016087,0.8143958526500978,0.6052997108448872,0.728987287632606,0.586202281612777,0.747758128173747,0.5271474572788496,0.41096527121769816,0.8738937573939768,0.4081838820200414,0.8120496448167536,0.4845687966612369,0.5961101143010139,0.811246188253028,0.5029660751561726,0.8328538027625179,0.6488794695509508,0.5830767313586382,0.7312188733681682,0.5706948609904787,0.5736441794981786,0.7667631954691516,0.554916112269554,0.5003863241772126,0.8038230639982861,0.8026855168636159,0.6487928518534347,0.6633278080814775,0.7480383128838193,0.6546371458812168,0.6085199794846163,0.897447096648373,0.4738202139262795,0.6963639896199303,0.8429315130378301,0.7436075205905575,0.8404616495441193,0.5681673601773363,0.5359964881301196,0.8256361934510523,0.5970572880927303,0.7548411615286557,0.47387428920705715,0.7779190626883374,0.6744913245124347,0.5343058199552304,0.6472519819794526,0.7484718129198518,0.40594320442369186,0.7187335294070647,0.6707953891366372,0.5101430838733663,0.7764905369880983,0.5517304923166007,0.5384304657732824
